"State","Region","City","Purpose","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228"
"B","BC","BCC","Oth",0,0,0,0,0,0,0,8.7995435,0,0,0,0,0,0,0,4.3462788,0,0,0,6.3224281,0,4.6040506,0,0,2.1026442,0,5.4057972,0,0,0,0,0,0,0,0,0,0,10.832194,3.485429,0,0,7.0788036,0,0,5.3417211,10.7263628,4.4561841,11.7727276,0,0,0,3.2285061,0,0,0,0,0,0,0,0,0,0,5.4493052,12.3691856,10.5903698,0,0,0,5.3847834,2.0469606,0,0,11.5679985,0,5.8262152,2.2767954,11.258377,0,4.9743998,0,0,10.0951896,0,0,0,8.5109904,0,0,0,0,15.8555788,0,0,0,0,5.0017578,0,4.521726,0,0,4.87481,0,0,0,0,0.60458,0,0,3.9171232,16.5564824,0,0,0,4.5459383,0,0,0,0,0,0,13.6453462,0,42.7750827,8.0158496,0,0,0,0,0,21.7790913,0,0,0,0,5.914079,0,0.9481444,0,0,2.2602154,0,0,0,16.8995974,0,4.6074466,0,0,0,4.3800612,8.8951445,0,0,27.5260374,0,0,0,0,0,18.5268928,1.5967496,0,5.0804761,0,0,0,0,11.4420795,0,6.8128748,14.0638709,0,0,0,0,1.6676037,0,0,5.31208,0,0,0,0,1.5640712,0,0,1.3600432,0,0,0,0,0,0,8.1913431,0,0,23.9888467,0,0,0,0,0,0,3.5383738,5.790479,0,0,0,7.1970111,13.9250492,0,0,0,6.0732424,0,0,3.6284835,0,0,8.2072462,0,0,7.8369878,2.6862426,0,11.5973852,3.6817871,0
"B","BD","BDA","Hol",278.5022963,97.7801726,162.9967349,181.6472757,64.3637398,51.8097516,74.0640865,39.015641,89.183544,93.7111026,34.7057191,184.6905211,268.8695193,167.5854899,54.3281188,124.6964872,119.9739351,45.8298975,82.0535221,80.553373,256.5979449,129.548183,122.992413,87.283852,177.63473,239.9622821,163.0720485,114.3194152,43.1883761,105.094567,67.9019158,34.1288663,96.5083771,121.7714714,103.4812512,28.8278776,315.9048548,149.9836076,174.3407301,108.2361417,80.9940781,94.6052157,115.8004655,98.2702092,91.4722411,69.6989548,35.1295406,67.6242341,318.7973632,76.7662922,181.2728853,89.4691484,73.5200537,95.969528,28.7118837,32.8196486,103.3479327,88.7938157,98.9230922,81.2635434,225.3022923,120.940985,85.5963139,255.1255761,184.4507725,119.6908201,35.1002893,135.782336,111.7387049,96.2431978,88.0344663,114.9418365,464.4166909,90.3933746,129.8131511,320.6631731,50.7925701,99.5838943,51.5237013,98.3117369,65.2232156,113.6388064,146.433296,113.9761828,326.8888664,132.8231612,141.8294039,111.1068232,107.3787275,132.8670367,73.261675,31.7071333,85.8800935,91.4581506,95.8752062,87.9655723,233.222172,77.173193,96.7301,123.164919,71.552214,104.541263,137.248297,103.360816,118.410227,96.215739,148.737363,79.794086,332.9140766,98.8957978,120.1842772,175.6010145,66.4408961,51.8463336,64.3356574,57.2515342,101.0833289,156.3436572,109.0757641,73.8163391,279.8460301,115.5367661,265.798105,177.6722589,63.0094912,148.8592097,40.6822288,53.1020367,73.1301021,37.9939433,114.7841953,59.6441734,411.8968183,107.2722805,92.8558795,194.5843755,96.3887965,52.5655366,93.8256631,23.9524586,58.7341041,103.7974984,138.3869531,82.5932063,211.6577241,105.3831061,135.7380069,175.0739671,44.9348204,41.5294434,88.5945257,66.8152475,64.8827876,53.4477801,94.1182083,69.9382105,150.2525746,28.3505477,54.3235505,82.2838354,125.0385754,74.8495497,58.0682583,105.4458718,57.7066274,54.55448,110.6159445,96.357553,561.5392162,115.6075342,163.811995,142.2529712,72.8387338,56.8491367,122.6559001,36.4797569,99.845833,77.4973065,155.3070871,69.9936537,135.0782564,120.8842995,134.6761209,157.9141136,112.8955825,67.8668305,63.6640349,50.744786,159.7657803,82.2371189,154.6064667,35.101117,303.5311308,80.5672254,126.3117586,270.5148392,56.8100556,77.2917438,80.9765619,80.125475,45.6405468,93.3978129,95.7768714,65.4896289,324.4588466,47.7254889,132.8952709,178.7497868,60.7997616,54.390423,46.8316158,62.6499615,134.7392184,134.4595063,136.6986405,94.4936141,301.2985851,131.2066424,116.9996567,88.2549511,64.0879765,34.3265304,86.0153361,75.1002709,90.0838993,149.6987751,64.4012045,163.3150298
"B","BD","BDA","Vis",78.050959,25.3161062,44.3111424,46.8833312,44.294551,53.3437931,40.036741,13.1943086,6.7865565,87.9851259,40.2738298,109.23167,57.9439316,27.2783067,73.0622932,11.5588012,27.4025849,9.59285,32.5252683,36.0599627,20.6221052,23.280564,32.9636348,13.4227752,59.0481228,48.5823971,2.027174,37.8028226,3.8232619,39.8808757,2.9641958,20.2358338,88.2175741,20.7254873,11.9708488,48.5276227,44.4183394,48.9912495,34.5639526,22.0014769,52.9380092,78.7492445,28.5059731,10.1366743,42.5440625,43.4889561,69.8704367,44.0943352,78.4294387,14.9612286,36.5731797,88.2927627,77.6225704,48.4378421,19.0164338,25.6992748,40.8857981,70.8231045,27.0238732,52.631721,68.438924,17.3889119,60.8625442,8.4848571,93.1848163,51.3093098,51.8659585,31.1940211,46.6747025,43.7474668,63.0966752,51.1464014,159.0816684,32.2319964,43.6597902,88.6079862,38.4737677,22.4110123,84.969951,16.5775248,47.9165025,40.3972338,12.708758,38.5453267,107.2158066,30.0941049,74.7550538,53.6945065,35.3931404,42.4910007,58.4102625,17.971984,42.1141469,6.6485522,35.3000617,72.045929,138.408741,17.646768,74.488107,57.830094,32.051803,63.506688,140.333995,52.211336,32.441904,20.862547,16.835103,69.636945,62.2333576,29.0841061,19.7563038,54.2536444,30.235711,36.4265617,61.9210685,30.2994294,33.5829528,27.0109868,49.7757907,42.7787233,37.9821362,31.4661929,50.6580303,44.4658409,45.2902182,48.1828538,43.0379798,22.8833512,49.7199195,45.6123229,41.6662735,61.7905098,57.6910987,25.6879084,19.8471078,7.2861023,32.7121292,22.6473556,91.9385664,51.9768115,25.3820481,33.5835675,30.5294274,41.7787605,41.984566,51.2440262,10.6486227,42.5008564,14.1830249,111.6574833,35.675253,65.710155,57.4571839,30.7883277,45.6869894,124.9583085,81.16065,15.6712046,77.581882,60.9575211,38.730051,40.1672867,37.5041361,10.0094514,30.9261808,75.2888742,37.1036206,74.4208114,87.1306216,33.650732,4.9260225,32.3333973,30.6323623,22.8872341,60.7783933,17.767122,10.6464838,37.2040635,18.6222223,36.3502733,25.2976967,44.2202579,25.0452653,40.8198512,54.566526,18.4590563,35.4756161,37.9827566,23.6667612,62.9555014,51.696619,43.4015228,176.607722,14.2525844,37.2571218,42.8632881,36.3082103,39.5947709,66.7913792,41.3072937,115.1442567,60.8359033,30.555386,43.8576018,132.348125,2.844125,19.4803694,40.3990636,36.4585847,47.0384576,23.5994921,26.434673,91.2151699,96.7159423,44.8673347,83.1915767,76.6871034,13.3501483,23.9796562,29.6021355,59.3782015,16.9577877,66.4747742,19.5340057,66.2796542,101.1098108,50.6164771,20.4828604
"B","BD","BDA","Bus",3.6295982,7.5935441,105.22395,3.6609246,26.4336147,19.685476,14.8352798,0,8.3661214,0,5.6098268,3.1507191,2.7799857,0,11.8845165,0,13.1682125,8.1314413,20.7584143,62.2794125,28.8268645,3.309505,15.3221404,2.2084955,0,12.5553631,4.880633,3.0159107,2.5536514,14.1237933,17.3597771,0,29.140704,0,6.7227804,7.2926576,12.176125,1.3801461,0,7.2309641,21.3657692,29.7701431,4.748296,3.4251548,22.0446833,16.8056638,0,0,7.8474676,0,19.0661763,1.3924359,15.778703,15.6057777,3.752491,1.0916233,3.4365826,0,35.6505807,0,45.7063144,13.1733724,7.0590394,12.7362468,2.2193934,2.9738483,10.483024,6.9833533,0,0,0,21.8373398,17.4216643,8.519157,0,0,38.623138,11.8017702,0,6.138649,2.3766683,4.0889328,0,6.75816,1.6419115,4.0304715,3.7397592,9.8782809,0,16.4252157,5.4929931,5.0484784,2.0551667,2.5457812,0,8.5213469,0,6.267096,10.660128,17.035062,1.990962,13.657328,6.415121,0,7.521792,0,4.216392,13.262879,4.0419666,3.6165306,18.7504961,20.5242072,1.3411878,33.2388426,0,17.7615334,1.842631,13.4214777,3.2334768,5.3475862,48.6667539,18.4504793,0,0,6.6725266,3.736993,11.8825075,11.667634,10.3109959,65.1048668,0,2.7585213,92.7724323,0,3.4392908,5.7538557,0.5729937,11.0401467,2.8942313,3.0699525,2.3086031,0,3.7513421,0,0,3.5590155,3.4311189,0.3945612,0,2.2469451,6.2060041,0,2.3126117,0,8.1421005,0,0,0,11.7571092,2.8598984,0,3.5117319,10.341209,18.9089609,10.8365412,2.8155802,24.9774504,0,0,0,5.3425373,0,0,21.7926503,0,41.9131075,8.2775444,0,0,11.944366,0,4.2387591,0,3.2870098,0,0,8.4232308,0,96.3785688,6.9652126,4.9056523,5.0701481,1.3799316,6.3195966,0,10.7969667,16.8021004,0,0,20.4959818,6.9866467,9.7497754,26.4169286,1.3185699,0,36.8727774,6.5897949,0,4.5677936,2.5676997,63.954355,17.1643481,2.9670683,0,4.768131,24.6646488,18.2064394,0,7.5119519,8.0782865,2.4429308,37.2256198,11.1626179,9.576917,29.4572569,38.4981294,8.956842,0
"B","BD","BDA","Oth",0,0,0,0,2.9829941,0,2.7587946,0,0,0,9.5363692,0,0,0,0,0,0,13.4092092,2.6587449,0,0,18.6727255,7.6225678,0,5.4874524,0,0,15.6083898,0,0,6.5660534,0,3.6795624,0,0,0,0,0,5.9153013,0,3.2874307,10.7268189,0,0,0,0,0,18.9406924,0,0,0,0,17.065216,0,0,0,38.423084,1.7332421,0,0,6.4871619,0,0,0,4.6151988,0,2.3223252,0,6.2762862,6.1408817,0,0,3.4632936,0,0,0,0,0,0,0,0,2.0444664,0,0,3.4712814,3.4805348,0,3.1214728,0,0,0,9.5719485,0.8473886,0,0,21.811746,0,6.554622,6.967675,5.246773,16.915854,6.816711,0,0,3.362564,3.552796,2.448454,0,0,10.0778497,0,0,4.2590119,0,0,0,16.1029652,1.6081893,0,6.6664991,0,1.855788,0,0,2.8037769,0,0,6.6914063,0,0,0,4.0864236,7.7927371,35.5237082,1.9432741,0,0,0,0,6.139905,2.4491589,0,0,0,0,0,16.7833685,0,0,0,16.3518111,0,0,17.494258,1.5312968,34.7594196,0,0,0,0,0,0,0,0,0,2.0021101,0,0,0,0,0,0,6.9367801,0,0,0,0,0,17.8354528,0,0,10.5182754,6.1438864,1.5236436,0.8076325,4.0723518,0,0,0,0,0,0,1.1675473,0,0,0,5.6825078,3.3668698,0,0,12.6006361,2.2992006,1.5246491,49.4753391,0,1.173695,1.665716,0,0,1.2462095,0,5.6675071,0.6602943,0,4.432862,6.9907821,1.3094753,4.5011163,0,1.7429428,6.6281909,13.5513552,14.5843616,0,0,43.5722308,0,0
"B","BD","BDB","Hol",27.1291485,13.977457,57.6604941,36.6824668,33.4926696,52.4628258,89.532121,4.4494772,14.8926913,29.5285473,37.6592193,22.4051586,32.3579556,29.0150044,41.6877539,15.2430582,52.1361638,19.7743785,71.8066504,11.3000536,23.6785589,23.6012317,17.8276107,23.9232672,96.5924399,10.4372573,31.1508309,29.0303343,7.9087751,3.9932094,22.8983324,2.9169122,12.5262655,20.5144512,22.099816,19.4735979,68.3040037,23.7391532,3.9435342,100.0427874,41.7286926,13.7297559,24.9454602,10.6079052,0,14.6303249,31.206691,16.9076696,75.635981,7.8737899,20.8522672,67.3821258,10.0424624,28.5275913,30.9530445,34.4750483,3.7577088,8.2609654,34.9335387,8.5013622,7.2257502,25.0478734,14.80769,10.5930284,19.39615,5.5871907,36.1082525,41.3332388,27.2657344,19.8146505,34.2061674,57.250255,42.2590158,9.6802732,38.6128514,41.8842401,8.58052,22.2730994,18.2335015,17.3864665,17.6384568,8.9787086,37.1967359,0,37.4117635,0,19.6528925,34.4395329,7.1302789,2.7179977,0,1.9143897,19.0173261,10.5344822,26.596662,16.1237433,46.331634,19.55674,53.901064,96.371534,16.827107,22.344117,14.571234,22.942754,28.504674,58.238693,34.475531,14.347394,53.2588379,21.8372825,30.4355754,49.9471259,7.129498,45.7177078,49.3348357,10.5787658,14.2453629,12.7857526,9.6093668,11.9648899,68.4308986,21.7647283,14.8114136,19.1042967,8.2448365,30.9327825,18.8595208,26.8246331,9.2925612,38.6477036,45.4279698,9.6970428,37.4251685,6.9887529,28.7082898,35.7133172,25.2236964,15.2348579,26.2126163,23.4049487,5.4581403,22.1732164,26.9527657,29.133016,107.1296012,22.5388406,103.8629242,55.3614184,9.6441707,23.602177,5.162399,6.6174573,4.7036709,48.0817216,12.6253048,40.1095359,91.1386205,13.8851926,29.57746,30.6512078,16.8460348,49.5742166,23.3474143,11.7800522,38.5216848,13.9533356,25.4631521,56.2599456,46.9236365,29.0114393,30.546809,67.5561403,17.8987937,6.4975798,3.2182064,47.3511062,13.2545124,28.2604697,55.7530408,16.268746,82.0337613,24.9725598,12.3624534,25.5135894,31.8089797,13.9199933,0.7106482,10.8852313,36.5716679,28.1052958,28.1339544,0.7685488,84.1334209,35.6744959,75.3796303,111.5322121,12.100443,46.1050779,5.0857771,27.0499031,8.5660621,4.4879528,45.0333886,0,23.1864295,15.5917686,19.362344,45.3321099,32.2753834,41.1724078,52.636055,22.0221434,22.9817596,33.4877546,65.8186221,21.0621723,42.1498986,31.8826036,101.1347947,8.410781,12.7205496,11.6962421,20.1243696,13.5469566,13.8715719,25.7389843,75.9764575,14.1258633
"B","BD","BDB","Vis",141.5889001,18.0690144,84.0150157,15.6113001,23.2150806,77.9922733,43.8899178,16.8340992,141.0494625,43.1126827,52.2689338,128.7415873,112.7071147,13.663161,47.7854697,56.0779095,32.5655342,22.9238248,21.5293172,24.2359056,20.0897927,37.3544121,16.7886703,38.2616175,109.8336095,37.0356011,25.5892098,32.1764743,32.7207699,17.0724693,21.3064922,9.4135141,47.0234968,3.380806,13.5046846,38.4903273,100.4931999,38.9550826,127.4413929,81.6361312,75.945425,87.4974658,17.2925,34.7906513,17.7104435,51.1687053,23.224757,90.3837409,94.7093184,48.5380111,23.4053303,49.9607689,51.2667426,33.8070819,28.059309,39.8966738,12.0618193,31.2450866,12.3717845,48.5315203,11.0854624,17.2132289,25.9615538,69.0410193,39.101818,52.2507462,30.205745,19.9728909,32.2226652,116.4897536,45.9596577,99.5184888,183.8924325,63.3723854,186.6495588,47.9471093,31.4495506,7.0712731,82.0955398,33.8810236,14.8667333,21.324041,87.4907716,91.0976842,20.9604023,44.1504644,52.2055942,66.5764413,70.7197182,29.1717293,27.2937202,48.573301,10.9162672,54.0517129,48.5241639,39.9836102,91.59752,23.403585,53.747785,32.797078,40.917284,131.083191,25.378984,47.55722,57.105308,37.115103,26.847893,47.84909,43.0115643,17.105544,29.6518881,52.3242183,49.3643597,64.0370296,69.4364252,14.4765987,43.0243581,50.5751024,26.9256173,103.6395775,60.0562049,21.6280466,51.2639141,34.9197026,21.8729705,58.6388787,33.7008108,41.7779693,16.7607195,38.2413098,38.8333182,56.2480181,35.7438746,27.383063,18.2881575,58.1251332,7.0125673,13.6133726,32.5383688,22.249279,31.6944711,48.8538696,26.0335784,43.3133645,48.3202045,38.0304663,20.7429629,34.8194317,18.417453,19.9325164,15.108475,26.5703217,63.2357383,111.8148835,34.2983779,47.7205915,23.7081335,55.0636447,31.3713331,41.1363568,17.2693511,22.4156004,17.4352384,25.3148758,43.0027165,13.1809478,36.1718663,24.0881524,95.3527576,5.8511366,29.2266823,87.2338085,47.4901887,18.6191389,36.2092123,26.1547608,30.0230222,14.5633739,48.6234058,47.3136606,65.8775027,44.9840856,33.8397112,69.9131973,35.2344587,23.4067589,49.3613087,41.2366458,49.1623824,25.601043,26.9493478,45.6919011,68.3677454,10.0964514,25.3418912,33.9759597,70.5899323,15.8755965,50.4963772,35.9144087,60.3371119,41.093495,64.3183128,76.5843838,76.6519726,18.7085506,42.2405423,66.3918907,35.632529,30.8152579,93.8086196,52.0607565,50.7798903,34.5050947,26.5872343,27.4163818,48.3606317,33.0490107,74.863965,23.0038235,50.4246958,49.6677909,29.5579802,26.8817091,31.9862344,34.2867031,24.8094896,52.1430288
"B","BD","BDB","Bus",5.4443972,6.152634,25.5880897,39.4928725,17.6138037,7.6885599,74.7731105,25.4117168,12.1723509,2.4038848,1.3461495,2.4133972,23.299487,0,0,9.3683995,2.2736503,18.7598872,7.8150458,10.7243712,1.8739664,3.309505,8.8121807,0,14.7269177,10.0884193,0,8.529995,4.2896848,0,0,0,15.5251634,10.1159288,0,15.7621252,30.2417629,0,15.9077826,6.9464477,0,9.2623965,0,77.7804838,0,13.5289911,21.0573849,0,4.7483684,12.9625,21.1640093,15.1298473,70.2854298,19.9311049,1.6161664,3.0297954,4.6569,8.6108902,22.8438586,0,52.8179636,0,35.8224732,60.7587724,27.1033014,2.6073637,35.8130309,6.6102468,0,4.0043939,69.5662901,28.3787051,3.398926,0,11.977842,9.8413563,0.9583577,6.7460636,0,17.6820327,13.8783359,7.253988,26.9009349,113.8840238,5.6425614,2.7423864,11.562983,5.5549592,18.8020983,71.133282,19.7747752,1.7521568,5.6644883,29.6248599,56.0613215,91.5051848,6.235612,5.127536,29.044188,2.903191,10.280969,13.851078,27.560904,11.814897,8.528056,71.349756,20.000901,4.049518,0,28.5198369,22.9497423,51.1893507,10.4512071,24.0366752,6.6350723,13.4914141,0,9.3810423,3.2893752,15.0190967,1.9329864,2.1566311,125.632136,12.3600013,5.5010916,12.8036921,2.0076959,9.573673,58.5928619,2.0932378,53.1468994,11.3707089,0,22.1063812,27.8230563,69.3445602,19.2261609,23.433482,11.1746795,2.5923866,11.1599275,3.8002864,19.0224388,44.947599,0,0,0,12.4272098,18.5527039,15.4958755,4.3936831,3.8564232,7.4811354,18.2047253,19.6688388,0,96.5978329,0,12.1023686,31.2655034,19.4223923,4.9832484,7.0716639,7.8875429,3.4711472,4.0015157,34.3065061,12.1292672,2.1999391,8.3921357,2.6878871,0,61.1774382,2.4975679,25.4369294,1.5181467,7.3343341,7.3423352,20.3846269,6.2476227,0,42.0717509,26.4501981,8.3335455,14.1425167,14.1029451,6.5738253,26.2227513,0,10.7907048,12.6704551,1.4836983,3.3912914,35.0371006,35.3811915,28.5147485,124.9274146,7.4787974,438.6160936,43.8145943,0,8.4186637,20.4149582,1.7827969,17.5840672,9.7010896,24.8299734,48.0334414,24.2325362,11.9297803,3.3657677,2.4422205,15.922318,43.5398549,10.7356734,42.0177963,17.621744,5.9165376,24.2495486,2.3300148,4.3646816,4.0067064,23.3999871,29.8275678,36.9737711,0,31.0385499,20.5054335
"B","BD","BDB","Oth",31.261328,0,0,0,12.2167749,12.6055435,0,2.2640036,0,0,0,0,0,0,0,0,0,1.4673812,22.1726578,7.2336482,0,0,0,5.7022728,29.5523344,0,0,0,21.514745,0,2.248768,0,0,0,30.7305764,6.971529,0,0,9.7453179,3.2172992,0,1.8947003,0,0,0,0,0,0,0,0,0,0,1.8881632,2.3598106,0,0,6.8731652,0,0,0,6.2941002,8.3160826,0,0,17.3606794,0,0,0,0,0,0,0,0.8863648,0,31.7950844,2.1041386,0,0,3.9381843,0,0,0,0,0,1.4717147,8.7264606,0,2.0454209,0,0,24.9975602,0,0,0,1.3500351,0,0,1.416062,0,6.743054,65.96703,3.151004,0,0,0,0,0,12.962242,11.7513696,0,0,0.6377594,1.718185,5.9806931,0,0,4.3154876,0,6.3444551,0,0,0,18.0651303,0,3.0261239,0,5.8816011,0,0,0,2.232062,0,0,1.9488733,4.293401,0,29.5636951,0,0,1.8958669,17.9706245,2.0330916,0,0,0,1.5107923,0,1.9656781,3.5756728,0,40.8780215,14.0973575,0,10.3296771,1.0382424,46.3458928,0,3.8572188,0,0,11.4646807,0,0,17.6676799,4.3898023,0,0,0,0,0,21.8501982,0,1.068837,39.3005554,0,3.5998493,0,0.8528315,0.8110062,0,23.252669,0,0,6.2562848,0,10.2524309,0,0,3.3202944,0,6.7347245,0,0,21.9470932,8.8607764,4.3454678,0,0,0,6.2164087,2.4446665,38.1781823,4.5903556,4.7827441,0,0,1.7981962,0,0,34.3490008,25.2949131,3.1247622,0,11.1873017,23.4332368,3.7220885,0,0,6.6576764,9.9684218,7.0646712,0,0,0,0,0,1.4453745,0
"B","BD","BDC","Hol",561.4998506,84.4390522,106.6628752,325.0328647,193.7466972,182.5390382,306.4045748,333.5437298,129.9303657,79.0870606,108.704767,119.776243,362.1665379,98.7975692,122.1963522,272.2226443,136.2516673,167.7145214,319.7980921,200.9681385,199.5418379,171.8201678,141.1318869,170.5162901,327.9339294,65.4862043,103.4366886,287.549664,256.2370151,133.7310387,305.4497054,266.8540975,245.7850838,105.7313388,166.4472118,49.7854392,494.0714432,85.8599487,184.6912483,240.9543029,160.1713172,125.2328742,293.5275765,322.3975744,209.5114531,106.9567707,173.1046288,124.0041924,402.4547449,74.8952751,272.3282303,276.6422222,141.4433457,191.9770275,187.1773488,384.059395,273.4525064,82.645629,175.5536011,112.4825678,238.8969794,18.3063344,62.8263538,186.7289781,85.1258092,125.5453387,363.6805836,390.6642976,183.3723028,95.3451773,85.9599969,107.8231888,336.7518596,72.1886811,111.6815845,221.4899873,199.4292741,82.8274383,289.1684782,293.2469244,246.4493384,125.0694322,181.9194221,105.0105648,449.6580421,117.6692573,217.5339373,169.0267223,160.7844455,150.0266903,311.9288711,358.8468225,496.8156416,165.3115474,71.1031369,87.4612053,398.819596,78.909834,138.857562,303.425405,107.271848,106.730357,282.088266,287.832035,123.070226,90.356549,232.242129,119.660591,324.4377333,60.7620181,95.6361889,219.6406142,121.1436845,105.7133651,262.786133,254.2272252,135.3223779,141.391535,70.6257401,146.2113785,319.0019609,48.0052133,167.6286472,209.4047095,189.3902936,99.1125127,272.2369793,248.5312565,184.6236692,101.0386731,236.4905491,78.4476004,487.2787299,24.9149971,109.87509,255.5659742,212.2820052,213.9907189,350.8022064,261.1401276,225.4538602,90.2300779,106.5001137,105.2461626,471.7118398,83.3920558,137.8451994,290.8684483,75.4339538,101.9602315,471.3671759,280.4504783,133.0255761,80.6108986,194.1344358,160.8094471,536.789718,89.569146,153.4941749,354.0138336,150.2581924,147.3697456,399.9113412,396.1641081,175.8102504,135.6794021,186.7227281,50.9743079,514.3604677,77.974399,101.5571045,256.5229803,216.6424185,170.2881404,329.1436926,331.9164251,168.6006483,111.2167114,434.7879096,67.9931447,389.2526591,47.9430218,127.2003826,204.9338835,195.261077,81.3302337,144.0944187,188.4863758,258.536044,149.5892398,156.0901201,109.7062089,483.6291902,79.2585236,138.0977255,377.5418846,102.3016983,121.5392543,282.1551251,363.7743749,148.7609815,176.7040893,122.4353388,150.6045865,362.2720257,122.2320258,184.9855425,237.0599945,121.5769902,206.343547,329.7180561,250.9018885,230.4723144,113.1929593,190.0154186,97.3772057,634.9991338,122.3177872,379.0358006,278.8818582,138.7523727,139.6334,377.7660876,304.6602919,131.8176166,190.2147385,202.4973224,82.1742081
"B","BD","BDC","Vis",106.6283627,20.9150291,120.0523985,74.3643477,76.8229186,20.9734494,45.2953264,143.1347583,60.487308,47.9860202,90.4927378,73.833937,163.63778,30.5380859,72.6049433,123.0733803,70.6162025,75.8391735,18.7596471,92.108406,38.5841856,70.3932786,37.3570135,141.4631914,102.5265854,43.3460718,18.7942869,39.2037915,46.7232947,52.3532216,65.9646877,7.6291898,162.4435685,75.3784996,27.8112892,77.3278989,71.4658593,24.9803278,36.9392607,65.234896,23.4792032,21.1812052,85.1487982,21.7956,59.7734097,57.366283,10.8034164,76.2542252,106.0859643,38.990952,71.0143927,44.4693072,20.0266329,115.9911051,29.8602331,56.3332464,68.3198981,44.4901865,14.7430477,30.9361804,93.590092,51.9289765,220.1951902,82.1331337,65.8543926,64.5359807,39.4889008,84.4546815,16.1048937,66.8147268,30.4046466,68.9891312,92.366314,129.1058837,55.3498224,77.9801253,58.8984266,32.7529464,34.8201116,37.85288,47.3418484,80.2851682,78.0310765,38.8853354,137.1296438,32.6959916,66.4398722,43.9370822,51.2086766,36.2515644,53.2893739,38.9876619,39.3724668,69.315973,57.6977668,84.9013309,126.948874,109.138917,41.401548,72.471309,55.844492,111.049968,47.540708,51.2033,45.482992,82.582732,33.715903,30.80139,61.6765883,22.3099705,53.1637931,65.6894657,71.3292554,71.1210743,44.263108,42.105219,80.6313871,43.1441278,62.4344694,41.2059371,91.8681403,62.1971652,71.1580212,48.1919473,56.5546175,26.6321456,72.4180299,54.3415196,34.4056841,31.7436824,48.0232388,65.6604822,199.8663784,20.0142362,27.9164614,28.5072463,29.3317126,111.5593895,44.9774985,39.2889701,95.3152678,53.1760472,70.5739229,34.6827644,83.2462894,30.0778257,49.8252418,66.6581504,42.4528242,18.8149392,18.0581555,27.5955861,33.1082254,44.4001093,30.7470744,110.3242229,202.0043336,20.2323895,42.9183612,69.9935713,29.171019,32.1849601,51.0758799,37.8669846,182.6986386,15.871004,64.9304454,82.3192638,208.1700685,35.7802105,23.0103253,35.6345207,58.8563936,38.1438523,27.5781224,11.028666,33.5365419,74.0575696,51.4586086,96.2365379,131.2181424,22.9057522,61.6559046,151.2495281,30.2076897,100.5198134,34.1651256,11.6950911,54.5276969,112.72893,59.3184331,103.0586588,136.312169,41.8273151,62.1217068,119.9767726,52.2205355,38.7761688,114.2923875,127.8106962,26.3213813,32.6480185,54.2672444,116.2389973,86.926229,93.1713778,41.1842509,94.7573548,117.8071783,58.6675351,124.0890509,38.4590058,49.2362187,56.2069816,80.1900356,60.751559,166.528915,65.3316898,43.1958968,137.8109727,123.003734,40.4320605,123.9256609,78.0582034,68.4872422,31.9945807,53.904976,103.9180995
